feature,f_score,mutual_info,rf_importance
diag_3_cat_Neoplasms,15.746661162362878,0.0022923095981548514,0.0025600650291985132
diag_3_cat_Musculoskeletal,0.7143477492855979,0.0018698231495331008,0.002550869320343092
diag_3_cat_Injury_Poisoning,3.0224857957249442,0.000864990511405983,0.0025397675680768916
admission_source_Transfer_Other,1.8680449761831324,0.0025692850000591516,0.0025026399802278816
diag_2_cat_Infectious,0.4435096908753123,0.002879775200824497,0.0024885156820384784
race_Hispanic,1.3632598085712642,0.0032257432696123356,0.002357792278343561
diag_2_cat_Supplementary,3.0582723909046146,0.002767207088246293,0.002324296854077174
diag_3_cat_Infectious,1.3289389123082673,0.0017234248266260188,0.0022717247326323976
diag_2_cat_Musculoskeletal,1.9666683376760514,0.002573211981437895,0.002112125754757757
race_Other,6.331270673198469,0.00197548819637694,0.002016392208009933
diag_1_cat_Supplementary,23.33354485656549,0.0009685007426962766,0.0018287047214529564
diag_2_cat_Nervous_System,0.7857065002120273,0.001762730615196606,0.0017627160959168705
diag_3_cat_External_Causes,0.40091522357520515,0.001733123451215235,0.00166724098818074
diag_1_cat_Nervous_System,1.4581898346032225,0.0018363104172756106,0.0016034420411875122
admission_source_Clinic_Referral,0.00398892905379269,0.0008913305228368529,0.0015943722719101673
diag_1_cat_Blood,0.7876792705611407,0.001993179428503966,0.0015197525760959072
discharge_disposition_Psychiatric_Hospital,7.603883172496181,0.0005766092887777852,0.0012515967710591816
admission_source_Transfer_SNF,0.0983312267680173,0.0008949998255911584,0.001234200342301727
diag_2_cat_External_Causes,6.866567636926815,0.00018185544701565526,0.0012193138838331797
diag_3_cat_Unknown,24.352069947984308,0.0018688846284937721,0.0011469126998573454
discharge_disposition_Intermediate_Care,1.221274664323526,0.0017783358904122082,0.0011253276510862819
discharge_disposition_AMA,0.1551504956357873,0.0008983635937678258,0.0010555145856253217
race_Asian,0.20127067870991205,0.001649083202402979,0.0009939166013456487
discharge_disposition_Veteran_Hospital,77.94812512138006,0.0020294033984045168,0.0009097577631260226
diag_1_cat_Pregnancy,14.926701030968356,0.0023120330311463544,0.0008389622976373045
discharge_disposition_Long_Term_Rehab,11.127942397002863,0.0011874462521708207,0.0007921228374486592
admission_type_Not_Mapped,1.1121021396674329,7.872131807973304e-06,0.0005527119390952113
admission_source_HMO_Referral,4.151788896378438,3.913299155944294e-05,0.00046262616191677014
discharge_disposition_Swing_Bed,63.58406874452124,0.00010229049415433344,0.0004415168716046436
admission_source_Unknown,4.224258420402009,0.0006585495693114396,0.00041747832013033656
diag_2_cat_Pregnancy,13.521113144272846,0.0015563040342878587,0.00039769382718588686
diag_2_cat_Unknown,7.431178093561036,0.0025475031215747013,0.0002865971584484324
diag_3_cat_Congenital,0.06893171892912521,0.0020967712855837206,0.0002542821041413271
diag_3_cat_Pregnancy,13.805650891427689,0.0018549264359668527,0.00025415827625429785
admission_source_Not_Available,0.03639076440975573,0.00022139463897330458,0.0002461849907634793
discharge_disposition_Home_IV,0.03313540620721185,0.001324367256136938,0.0001850659156109459
diag_2_cat_Congenital,0.31181150507413236,0.0008018991294012068,0.0001549688908811047
diag_1_cat_Congenital,0.8445769340022354,0.0011740539439146769,0.00010316178587464867
discharge_disposition_Nursing_Facility,0.7588645701873019,0.0005001628742613562,4.747455023360343e-05
discharge_disposition_Admitted_Inpatient,1.9309916385963604,0.0,3.92602986434839e-05
admission_source_Court_Law,0.00016484812395607817,0.000660614296928097,3.537659932515569e-05
admission_type_Newborn,0.05000084697084232,4.78290178007601e-05,2.593144114425767e-05
diag_1_cat_Unknown,1.4858658789237569,0.0005758968996105729,2.0869666097974676e-05
discharge_disposition_Still_Patient,4.11735390847887,0.001306946159495448,1.8002482011245392e-05
admission_type_Trauma_Center,1.7763765955976105,0.0,1.667121140310568e-05
discharge_disposition_Neonate,0.5920139784490228,0.0,7.111775811812529e-06
discharge_disposition_Long_Term_Hospital,0.7893767570245186,0.0012818641629879224,5.887023828399285e-06
admission_source_Transfer_Critical_Access,0.6906938184549719,0.0,2.3748426676089472e-06
admission_source_Transfer_Rehab,0.19732560110552716,0.0008475288124589753,2.126186949001729e-06
admission_source_Physician_Ext,0.39466359353300595,0.0,2.094929757528657e-06
admission_source_Sick_Baby,0.09866125171049757,0.0,1.0412508863603789e-06
discharge_disposition_Rehab_Facility,0.29599304833077594,0.0,7.931987051303172e-07
discharge_disposition_Federal_Health_Facility,0.29599304833107104,0.00015324457379817247,7.002491180295328e-07
diag_1_cat_External_Causes,0.09866125171055136,0.0,5.268638177857143e-07
admission_source_Extramural_Birth,0.19732560110569294,0.0,4.8557353329622e-07
admission_source_Normal_Delivery,0.09866125171052911,0.0014176018525071665,0.0
